asin,usable_unique_user_reviews,exported_reviews,first_timestamp,last_timestamp,first_source_line,last_source_line,rating_1,rating_2,rating_3,rating_4,rating_5
B0C5YQ9C8W,580,300,1469416784000,1546220843452,46135009,1370190,52,17,27,28,176
B0C5YVB97Y,308,300,1127622020000,1669920393677,56645886,64236298,65,42,31,39,123
B0C5YY69CM,3800,300,1439343216000,1467074143000,47107322,12968222,2,0,13,58,227
B0C5Z2Q6VJ,302,300,1576786988639,1686592449511,45976612,58692448,140,29,28,22,81
B0C5Z4BKQY,1767,300,1335011987000,1536092059258,63490952,21130424,79,48,46,37,90
B0C5ZBS3Y1,530,300,1506726557264,1610084056748,23417760,61714216,13,4,7,21,255
B0C5ZK9P1Q,531,300,1509445752102,1602266096142,40218421,36334400,3,4,8,22,263
B0C5ZMYCCS,330,300,1561508192915,1684472321091,31518982,62186870,28,25,31,33,183
B0C5ZNBCW3,602,300,1514582507880,1601176411304,63314607,62698315,12,3,6,32,247
B0C5ZPCX5S,599,300,1658623103615,1674827146652,34790698,34587842,15,10,21,73,181
B0C5ZTQXXX,3407,300,1357482513000,1447355394000,21024392,14104837,20,10,18,51,201
B0C6126T9X,1614,300,1295550186000,1405945163000,6178079,22225664,24,18,30,61,167
B0C614RBBP,546,300,1571348421140,1617398961316,47774762,188053,7,5,12,29,247
B0C616Q79G,596,300,1623971781547,1639534020802,36142052,9076628,24,8,14,36,218
B0C617Y44X,619,300,1666275677097,1677270594063,18120918,10493918,17,7,8,21,247
B0C61BZYX5,369,300,1553607185106,1632505576983,35065723,44026043,46,20,22,32,180
B0C61CBHHH,701,300,1658952593410,1668185038790,26339479,17880510,7,4,5,12,272
B0C61CRY82,897,300,1377895640000,1455881665000,2867753,56013449,42,19,18,47,174
B0C61CWNPY,557,300,1482677858000,1593480394904,21765628,39858324,5,5,13,32,245
B0C61H8HP5,597,300,1182322460000,1558815809738,46141156,52590002,52,19,22,46,161
B0C61HSM57,1085,300,1570848257952,1609771834113,50856549,36282965,11,5,8,46,230
B0C61L1PFF,915,300,1529362864441,1595459426100,42794182,52498941,13,12,10,22,243
B0C61LHQJ5,1061,300,1577045094691,1624057665866,36728448,27761379,22,9,15,42,212
B0C61MFHKX,1145,300,1463781450000,1585330582535,49497091,27208188,11,13,11,24,241
B0C61MMVRV,1102,300,1510541755734,1592553023157,21297517,39098672,31,12,9,25,223
B0C61QF5PD,431,300,1517903353899,1645504809752,41044186,19369560,25,16,25,30,204
B0C61QY3JX,592,300,1534738919733,1614805158913,12770737,25255505,21,10,8,23,238
B0C61RB3Y2,395,300,1554998094582,1664302534715,53163406,66114965,33,21,29,40,177
B0C61SMMGC,839,300,1531083573495,1598492803730,34080415,64128959,27,11,11,27,224
B0C61STM87,1346,300,1597498564631,1605232938067,61638527,51565704,5,2,6,21,266
B0C61T26JJ,1646,300,1496454452000,1531850049886,62758979,35784516,19,12,13,53,203
B0C61TVN95,390,300,1463152809000,1668922583084,43454048,57760265,51,18,35,39,157
B0C61W47KM,671,300,1030156491000,1544584585292,47591620,30943608,87,38,21,37,117
B0C61WQHL4,1409,300,1564595550811,1588282349770,51240820,13663672,18,9,13,16,244
B0C61X5486,1030,300,1444890366000,1483629775000,42925489,19809799,15,18,28,50,189
B0C61Y3H9S,317,300,1540986639243,1666147939974,48611582,6002141,24,6,11,27,232
B0C61Y4RJR,5125,300,1423931560000,1548872301962,40844947,23094122,13,7,14,37,229
B0C621FNZD,2553,300,1495394723000,1540054390740,44768814,44768619,22,24,26,33,195
B0C621JDZ2,381,300,1617376455784,1665191819934,17240974,47438869,29,15,17,27,212
B0C621YG13,839,300,1459518371000,1499357804266,47658478,23358556,4,7,14,29,246
B0C6221QMV,444,300,1360349928000,1566149947907,48036052,63045160,45,20,23,35,177
B0C622JR26,747,300,1582195672891,1607975337885,18999539,59947213,23,13,15,23,226
B0C62351JW,668,300,1561955998512,1596213718616,62870304,35471889,11,9,7,21,252
B0C624HCFS,558,300,1610332721060,1650396239781,38468193,13674904,63,19,31,48,139
B0C628HJVL,759,300,1619924590840,1644374874490,46941998,46941958,16,8,21,21,234
B0C62BVQCG,868,300,1488344105000,1581884382054,56026866,11168883,42,18,32,54,154
B0C62CLXBQ,438,300,1357561635000,1604089750404,43921368,12273672,31,21,45,58,145
B0C62D39HF,2116,300,1239180103000,1394379291000,8393122,51992014,9,14,35,82,160
B0C62G5V73,1731,300,1599004567038,1610490742181,63090907,12917552,10,4,5,21,260
B0C62GN5HQ,1263,300,1529994555607,1588952164213,56540679,45430810,23,9,23,25,220
B0C62L1DGG,462,300,1547347789218,1611883161952,26292055,65549439,3,6,4,38,249
B0C62LP8BN,328,300,1300811050000,1657476248739,42697282,23946872,13,8,14,38,227
B0C62LSC96,308,300,1220730709000,1678097375584,36958418,11591358,38,21,29,63,149
B0C62WQSB8,364,300,1386347621000,1560520356012,39552118,2250598,13,13,19,34,221
B0C62XF261,758,300,1563741782552,1604752525185,12075600,65537873,62,10,21,27,180
B0C631G6DR,4192,300,1414693753000,1473331519000,35632437,12795898,6,8,27,63,196
B0C632NLH3,1067,300,1599443369197,1629051713611,45660093,40459434,41,19,27,41,172
B0C63321N2,1494,300,1330851678000,1423690430000,23315474,62007245,12,11,22,53,202
B0C6353T4L,508,300,1619100138967,1658244369735,29928719,39059467,24,15,26,27,208
B0C6384NY5,1116,300,1514415492387,1578608783174,17786488,52829439,19,7,16,44,214
B0C63HSN3J,2743,300,1545969350389,1579640912299,24560315,28151924,33,14,20,30,203
B0C63QKLM1,381,300,1657453341714,1680142433073,412925,62698412,13,16,20,56,195
B0C63RFM2N,889,300,1596246415248,1639528276107,9258412,30140679,59,18,23,31,169
B0C63ZXYXQ,14544,300,1455739775000,1462609820000,746776,25870893,11,8,10,47,224
B0C648RS85,589,300,1567894684326,1627173115240,8385372,29751576,25,9,14,27,225
B0C64GQ6TL,16019,300,977107275000,1304439712000,97028,13271637,9,6,23,62,200
B0C64H66P3,322,300,1243938336000,1641741139087,55134849,37992580,17,7,23,41,212
B0C654JD85,313,300,1462246598000,1669056817959,59858924,33450070,48,10,14,51,177
B0C656PGP8,311,300,1615940406948,1684116760043,25257872,58076765,6,11,18,33,232
B0C657BJ4B,422,300,1543408005292,1671553684743,36858099,36858155,42,16,24,26,192
B0C65B27SP,381,300,1586460182480,1662399765470,43036576,19207887,25,13,18,27,217
B0C65BJMY3,3387,300,1549514255387,1575804632783,45810066,53376300,44,15,17,28,196
B0C65BQQBL,349,300,1554856127906,1674487852553,17074750,40919425,42,25,34,52,147
B0C65DB7SV,3767,300,1589515993195,1597081261866,19600167,54364940,10,2,4,15,269
B0C65GT9J1,320,300,1587472282808,1679404261161,63512836,52482994,21,9,18,41,211
B0C65H4HTR,850,300,1488501813000,1595917289182,16821502,59904285,40,25,33,38,164
B0C65MK8ZX,1105,300,1506060376939,1596301327075,54730456,54730112,66,35,33,47,119
B0C65Q75C5,2340,300,1313721434000,1577447813935,49520834,46613732,92,29,37,36,106
B0C65RKNJF,422,300,1626888344849,1669828805531,65813258,66921933,47,27,33,50,143
B0C65RY5MQ,327,300,1541318483383,1665051092100,60021121,44710734,32,20,31,30,187
B0C65XD7FG,403,300,1649272535921,1681698064081,26834990,55529723,22,7,4,14,253
B0C65YDL7K,1171,300,1556356786961,1592916567650,8799905,48559448,4,1,11,24,260
B0C6622D3Z,332,300,1488297810000,1674569081976,2694358,11734493,80,26,23,33,138
B0C663Z8JD,1305,300,1626505769571,1665367966721,14575653,45315526,31,18,25,19,207
B0C664JDN3,1044,300,1515026295651,1564102665410,48278426,22862383,12,14,9,41,224
B0C6673752,481,300,1597363724949,1632937397224,63015622,18539060,34,16,9,39,202
B0C669N7WK,588,300,1477688544000,1610682937860,62767801,23784179,38,23,26,36,177
B0C66B77ZN,454,300,1537826288681,1628537266896,46853681,23614460,49,18,16,24,193
B0C66DG3PB,1197,300,1649090025546,1667869508557,22497492,61349937,13,7,9,17,254
B0C66DK6T8,335,300,1624081264532,1678307386715,52070679,19950213,22,15,8,19,236
B0C66G55LH,2008,300,1505776832275,1536156201423,32263133,27816314,5,5,14,18,258
B0C66LTVTZ,1023,300,1518444669796,1557885096273,38758776,46191990,25,11,19,34,211
B0C66RSPZB,4063,300,1594361347752,1598838476420,23386173,312791,2,2,1,16,279
B0C66S6FQY,868,300,1536237920501,1559425228028,7512617,47126816,16,5,16,55,208
B0C66Y8DMZ,474,300,1529036169849,1660875643465,63924921,23471971,16,10,12,43,219
B0C66YKH27,412,300,1578280692723,1665689185303,26136414,2636847,44,26,21,32,177
B0C672YFY7,542,300,1272406687000,1484508253000,63243387,16227386,4,3,7,37,249
B0C673K13V,480,300,1449369116000,1668519788891,38736952,23980542,14,10,12,22,242
B0C677C262,975,300,1634362945126,1666058769010,34065588,32119747,47,17,22,28,186
B0C678NMDZ,650,300,1381674373000,1535300926766,5562332,40060602,13,7,15,27,238
B0C67B37BW,367,300,1632682336972,1677354815785,50736380,50736456,43,34,23,34,166
B0C67KJXR8,780,300,1523991683849,1567974074282,52115663,55228305,8,1,8,29,254
B0C67RD6H1,2092,300,1564859951537,1589251986271,340311,35187237,85,17,17,19,162
B0C67RRG97,927,300,1600884181589,1636361979993,23940020,16437040,7,16,15,24,238
B0C67XGN4H,371,300,1607218591480,1674938426805,45942672,35318195,38,32,38,41,151
B0C687FXXR,450,300,1201997228000,1560787021942,34955872,29922437,23,14,16,22,225
B0C68CHP5F,508,300,1607105735786,1649757578922,709184,51901557,39,22,18,36,185
B0C68KXPVQ,396,300,1528942216922,1594756236899,38933612,13317860,5,2,12,32,249
B0C68MLD36,316,300,1604171177739,1680047431357,38913586,66240217,16,8,6,30,240
B0C68YSRMN,787,300,1532404794592,1608758988335,28187559,47421121,13,15,17,28,227
B0C69CHHXC,341,300,1586132562784,1678311524027,2598835,14509048,40,12,7,37,204
B0C69CPN3F,449,300,1576314707098,1644869554659,55490733,26135395,18,5,10,25,242
B0C69DW3KX,1083,300,1437603026000,1482291438000,37692219,62397829,31,6,12,43,208
B0C69GDS3V,349,300,1666553804882,1678721080545,30828,31290850,6,2,5,11,276
B0C69H5M73,7445,300,1443121603000,1490830233000,3532586,4757956,39,26,18,29,188
B0C69HK1GX,3196,300,1486427630000,1502693545455,48619366,15167231,3,2,6,26,263
B0C69HX1HF,488,300,1631187186199,1672076671070,51942124,28479163,31,8,19,43,199
B0C69JSZ2T,558,300,1539301082387,1600732006397,15062669,63821014,30,17,32,42,179
B0C69KR5FL,456,300,1575329801415,1660675439075,66239506,61160962,36,18,33,50,163
B0C69KVGK6,415,300,1224089304000,1604252579386,62594914,7557517,9,21,20,63,187
B0C69L3BX1,5750,300,1492620533000,1509407130168,25493816,55579887,9,8,9,23,251
B0C69LH2M8,520,300,1551606427640,1632312612395,46898904,38786990,64,47,43,39,107
B0C69P3913,420,300,1593015349069,1659854658705,18266588,12859093,96,29,21,24,130
B0C69V18M5,308,300,1610331806989,1675635927203,9737497,49805785,12,8,5,26,249
B0C69V2PD8,3238,300,1463034928000,1483033666000,57314182,50784475,25,12,16,43,204
B0C69W34RC,2356,300,1191842369000,1422991078000,55535728,48591075,54,34,28,41,143
B0C69WX7V8,1188,300,1534809513698,1644156121002,55656102,34521064,46,28,41,38,147
B0C69ZFDRY,454,300,1668488879130,1677412150488,5675686,36999328,2,9,21,37,231
B0C6B15SWZ,605,300,1593894481319,1639259977804,7848336,54556911,52,15,19,21,193
B0C6B34W5D,343,300,1560422944383,1676572937233,14532773,56252127,43,18,32,38,169
B0C6B3X5XK,1225,300,1532610194662,1573420565694,13189664,26558090,27,20,16,38,199
B0C6B4RGY1,1131,300,1484796121000,1551337582796,22374064,51022755,9,6,8,34,243
B0C6B5MS9P,419,300,1623298971034,1673372142551,9249615,43544388,20,6,7,32,235
B0C6B66W1V,815,300,1462299827000,1620913847191,44733611,27745198,6,10,14,35,235
B0C6B6LG9T,555,300,1525132401587,1588423269645,23995891,51150584,4,3,2,28,263
B0C6B6X73H,801,300,1574297454642,1612111621093,47759691,2374246,7,6,8,22,257
B0C6B7RF18,676,300,1576460129709,1631290102870,15571792,55497234,27,16,12,37,208
B0C6B7SF5D,751,300,1020303129000,1410715227000,62810530,55922378,38,9,8,37,208
B0C6B7WPVW,789,300,1576515298801,1638130623544,28288450,45805938,15,7,8,21,249
B0C6B7XDWF,303,300,1536365811981,1680093433541,28693754,54525656,9,3,6,13,269
B0C6BH9DLS,638,300,1545244064231,1620183995134,22720676,21620737,32,22,18,27,201
B0C6BLHQFJ,561,300,1424821135000,1539972257175,17649724,612285,25,10,37,51,177
B0C6BSCCHP,5672,300,1384205943000,1413475012000,6186549,13557350,17,18,29,87,149
B0C6BWJSLH,1010,300,1082986822000,1441134165000,50251867,51222369,6,4,11,35,244
B0C6BWMV5Z,548,300,1344125362000,1590505284051,498922,7215279,31,24,29,47,169
B0C6C1HSGW,617,300,1488938671000,1578966790012,2149303,45714064,18,8,9,25,240
B0C6D6F488,664,300,1546886848517,1594814236187,61195310,31821979,2,9,5,25,259
B0C6D816R7,451,300,1555276400934,1634838476189,62139476,45094734,12,9,20,32,227
B0C6D964N8,473,300,1600094718284,1627513373598,62832872,59826848,55,18,17,40,170
B0C6D96X8D,464,300,1610051294294,1656809552186,20899350,50025623,51,19,27,49,154
B0C6DCPFKN,948,300,1639438276050,1660068251569,12144048,46593475,27,8,22,31,212
B0C6DDGSSP,304,300,1571661222812,1681444409023,36472388,30341056,6,2,8,34,250
B0C6DDX7J8,1763,300,1592069900477,1607269487051,22774907,46035881,50,14,17,54,165
B0C6DLN7SL,1374,300,1582613670425,1593363660694,57745545,27268530,25,9,10,40,216
B0C6DMLXDS,2259,300,1536372469136,1577203529624,16566525,41938738,41,16,20,28,195
B0C6DQVWK9,527,300,1569519271267,1629197207271,17189416,57956382,20,7,15,20,238
B0C6DRFD3R,1918,300,1504223168086,1544903340300,40840277,9570465,24,14,16,22,224
B0C6DS1DLZ,347,300,1590346146779,1668655786974,19203350,33738005,63,27,39,28,143
B0C6DSX5GM,699,300,1589741737013,1632123503215,37117445,55694238,92,45,41,32,90
B0C6DZVRWP,1870,300,1449690826000,1521308026806,19584709,19165238,27,27,24,46,176
B0C6F1Q7C4,403,300,1441048480000,1609701748866,11699452,6169590,10,12,21,37,220
B0C6F523P2,800,300,1589907072600,1634832337787,3538646,20568652,38,19,14,38,191
B0C6F55C9J,396,300,1571463798003,1659358858571,47776181,50221652,20,10,15,29,226
B0C6F6HHRB,560,300,1594024405145,1636569276774,11267069,34042468,36,21,27,50,166
B0C6F8LB8J,3478,300,1469450442000,1523569427009,14048422,4383433,4,7,10,36,243
B0C6FD9RL5,517,300,1522013080493,1600094602770,57110299,62822261,23,14,19,31,213
B0C6FDFC8L,2139,300,1568831061171,1584534949381,33904905,56563975,12,9,11,40,228
B0C6FGBMV5,435,300,1522012998423,1610761445278,57110300,57110286,17,10,23,44,206
B0C6FHG4N6,2789,300,1485625951000,1529506665582,56533963,32098814,72,36,61,45,86
B0C6FKKQVP,1511,300,1390308250000,1567044667836,35762450,44374289,56,26,27,32,159
B0C6FNDF7J,3316,300,1567553000954,1582336295260,12472696,22284833,8,9,15,37,231
B0C6FPK3LH,387,300,1557788206707,1646900820627,41118716,16642805,46,21,34,35,164
B0C6FQ5ZKW,944,300,1606845456399,1648306420778,60042986,1141644,15,9,19,42,215
B0C6FQL238,1211,300,1170729452000,1382168234000,53195331,54694275,14,11,13,77,185
B0C6FRCQDS,699,300,1206972719000,1444368556000,56154516,29334604,5,12,14,67,202
B0C6FRVM9H,581,300,1568120233479,1617670697745,9650497,52019136,82,33,40,34,111
B0C6FT2VHW,1558,300,1522076830381,1585198019102,9334974,49295995,52,31,16,40,161
B0C6FWSPYM,1484,300,1408892496000,1496966896000,22965099,14576518,44,19,19,43,175
B0C6FY9XRZ,651,300,1405186052000,1550892941280,33628868,22381908,19,7,8,32,234
B0C6G2ZNZX,1535,300,1559330981565,1592847722959,1146452,16687937,65,14,19,35,167
B0C6G78JF8,5817,300,1561082443072,1575579892760,61694284,47569060,41,13,10,27,209
B0C6GDR98S,7805,300,1533739354990,1545429234946,52654245,57173393,7,6,6,28,253
B0C6GP7RC6,422,300,1616779899600,1662929253208,60329530,60329505,9,4,10,47,230
B0C6H25LQ8,1036,300,1235224949000,1426536356000,42689643,21803512,92,29,29,38,112
B0C6H25NHP,943,300,1219719039000,1526246363987,25367913,9629662,8,3,12,20,257
B0C6H37N6M,727,300,1141875798000,1419259679000,35526366,54987312,4,3,4,63,226
B0C6H4W1N8,5097,300,1505305257243,1527350679197,61200387,54450914,15,3,8,29,245
B0C6H53V83,640,300,1575170578712,1606172269257,52560072,62892814,4,3,6,27,260
B0C6H5KQ5P,1246,300,1123351301000,1414595634000,136805,1633197,6,6,13,44,231
B0C6H8HD8F,878,300,1583583448640,1593792750740,49499165,12149918,23,2,5,17,253
B0C6H8NCFX,1121,300,1444825635000,1586359124600,2763984,46700891,26,10,17,38,209
B0C6HGZ92R,1812,300,1518827161253,1548958955464,33694689,62696367,53,33,30,41,143
B0C6HY3DGR,484,300,1666306883262,1673324279901,55059531,41230520,8,7,6,27,252
B0C6J72MS1,2005,300,1465762896000,1529597784819,2482455,61428465,28,13,18,40,201
B0C6J8LC2L,711,300,1264221027000,1631222654801,6499645,17309860,52,16,36,51,145
B0C6JD6NP9,352,300,1509041814645,1656204652719,19052764,48402049,2,1,5,11,281
B0C6JG23YM,8961,300,1564922502829,1576782700401,46367553,40411445,18,5,10,22,245
B0C6JLWLCL,955,300,1635371394928,1663015969001,1043990,61088742,41,19,30,30,180
B0C6JSPBGG,705,300,1534394735465,1583631872431,41415490,15996793,27,9,24,29,211
B0C6JT4FLJ,1280,300,1649465389394,1663012569659,31932933,46811345,26,5,10,15,244
B0C6JTHF7T,1301,300,1511878927312,1560554589686,1034963,41686303,22,9,12,46,211
B0C6JX48WV,520,300,1659651278289,1670981845090,47828242,62254187,20,7,7,17,249
B0C6JXDCFC,1945,300,1552495842821,1585780123713,31715600,55052123,16,8,21,33,222
B0C6K1MWQM,328,300,1641157342664,1681846026195,86281,57988307,52,17,17,33,181
B0C6K4GYTF,5857,300,1520766860579,1547256769261,28316076,2348972,10,6,14,37,233
B0C6K5FK4Q,1004,300,1438713863000,1501007635948,14375218,3814202,3,3,16,42,236
B0C6K66WXC,321,300,1600611062409,1677875829638,40816661,54076941,57,36,22,33,152
B0C6K7V5SP,393,300,1473685099000,1619554488368,9980754,11844942,20,5,19,22,234
B0C6K83KQG,740,300,1595851188729,1640214692303,40071872,35313891,34,9,15,22,220
B0C6KBN4DL,557,300,1648094455106,1673994568369,51767138,50474714,40,11,15,20,214
B0C6KCBT4K,1943,300,1405284568000,1469718054000,52783636,52784185,1,5,3,33,258
B0C6KDGLB9,408,300,1547219748062,1625486915397,49616238,32782921,24,5,21,22,228
B0C6KFVVT3,321,300,1571778470958,1673356526608,41775889,57959874,87,35,32,26,120
B0C6KGKG7K,966,300,1564978838616,1602382189907,30831363,30832988,30,14,25,40,191
B0C6KJM476,401,300,1668290543054,1681321951693,61639294,62091354,40,15,16,21,208
B0C6KL694L,356,300,1388682366000,1534000929915,12456564,56568605,82,33,35,45,105
B0C6KND7YS,606,300,1606070639193,1651945630185,42431482,11997206,43,21,24,39,173
B0C6KQD16K,1592,300,1530405764876,1573146592357,54100546,38123688,5,8,5,22,260
B0C6KS3D28,4723,300,1445691621000,1468882711000,29193833,59289195,3,1,1,13,282
B0C6KSZ3Z5,745,300,1591057332931,1626629884256,60914572,18347187,13,9,13,26,239
B0C6KW47Z2,486,300,1522875236549,1622204031096,12591940,15227786,21,8,10,26,235
B0C6KXCL3J,1251,300,1544459349717,1577794543029,62370362,4884517,23,4,8,15,250
B0C6KY699L,306,300,1530995107220,1687567257665,16253698,64945886,18,18,23,30,211
B0C6KYZMZR,588,300,1659322121097,1681815175357,4113571,40270134,23,10,11,36,220
B0C6L34V3B,363,300,1243107953000,1616192861746,18709015,49895721,16,8,19,48,209
B0C6L5D43M,1570,300,1533786068629,1581214347513,27416629,47884418,17,13,10,48,212
B0C6LCVGTY,1592,300,1546723791870,1631837286116,11718264,48900871,37,11,32,32,188
B0C6LFSRF5,680,300,1570904790246,1602264647372,52121437,53946551,29,13,17,24,217
B0C6LGDG4X,448,300,1670192133508,1682697690482,45413776,43456116,3,1,0,3,293
B0C6LH6F63,707,300,1511836348037,1612812816208,36050376,2883925,35,27,15,45,178
B0C6LHW5KV,1598,300,1594485840590,1622554096780,41339030,35314163,24,20,21,34,201
B0C6LJ4LNT,1184,300,1665458195305,1668884852241,63960659,4557909,3,2,1,3,291
B0C6LJ4ZT8,381,300,1592429691016,1653436400693,37199418,56005299,65,30,32,42,131
B0C6LKYN3Y,1500,300,1424204539000,1527442466503,11059432,29920258,43,15,17,38,187
B0C6LQ3SRQ,306,300,1389995489000,1680695169951,63628040,43843825,20,10,8,11,251
B0C6LVNCQS,402,300,1649131700772,1678575895331,60772501,52250781,17,10,10,42,221
B0C6M1NF1L,1400,300,1558372169400,1592779958925,42126148,28969682,28,5,8,15,244
B0C6M2CMJF,348,300,1536644603436,1656847823088,2832149,46435093,11,7,12,36,234
B0C6MJHFTZ,610,300,1665706028421,1677989954270,12678159,26067773,10,10,20,24,236
B0C6MK1BMW,391,300,1603544519316,1658953028579,41743401,2104903,15,12,13,28,232
B0C6MMPR62,1143,300,1450214575000,1525492522103,5500765,4237587,45,24,27,42,162
B0C6MNR8G9,693,300,1564492221702,1616424511168,31267284,27650239,13,7,7,39,234
B0C6MYKCD9,987,300,1612572902866,1655415967685,15242758,8940652,16,9,18,22,235
B0C6MZ7BZP,788,300,1486850576000,1555606261689,36423924,59421811,21,11,19,32,217
B0C6N17ZSG,370,300,1436628036000,1605713838821,53299790,17354038,9,15,21,41,214
B0C6N197PC,3548,300,1481336453000,1499039641458,25184718,55134710,3,4,6,45,242
B0C6NP8ZMS,3462,300,1403986071000,1429334485000,38593556,9262300,13,21,44,63,159
B0C6NXGQR7,326,300,1316800929000,1637026434702,12744897,58820384,23,14,13,32,218
B0C6P3PC6P,1224,300,1183960277000,1437357497000,37465188,2432832,11,10,22,39,218
B0C6PB4V6J,357,300,1614097129990,1659292743241,19967978,66587476,98,16,22,16,148
B0C6PD9F98,2543,300,1481120361000,1511885841198,777781,43478964,5,10,16,31,238
B0C6PH618L,608,300,1468526655000,1560539654937,9418166,5291564,51,30,22,19,178
B0C6PH65LH,429,300,1641243364027,1674139866588,15351518,59827725,11,2,13,51,223
B0C6Q3X7PQ,757,300,1642970832313,1665264394344,25554334,66776947,14,6,17,38,225
B0C6Q8N52G,357,300,1489172399000,1661549865289,18099356,12566697,20,15,25,26,214
B0C6QB4JQH,837,300,1470917054000,1519845430648,26478582,7263271,18,10,14,33,225
B0C6QBYQ7C,598,300,1644031167619,1658790236555,62228926,52817735,10,4,10,24,252
B0C6QD7QT8,652,300,1616271159656,1651785397867,42044551,3361443,50,7,6,16,221
B0C6QD9FSR,506,300,1464156888000,1624920133166,48979652,61317984,29,19,31,50,171
B0C6QJNM96,1256,300,1565753333871,1600733424463,56373882,44667901,65,33,15,25,162
B0C6QLFY2D,679,300,1332759046000,1514376600345,66878435,50050771,24,20,22,48,186
B0C6QN6ZBK,2094,300,1525837885250,1607124976955,27117589,52013894,57,13,12,23,195
B0C6R3C4BG,588,300,1558522654772,1621803941280,36951706,11727301,37,19,21,40,183
B0C6R3GDV1,8423,300,1550937735106,1554822957795,64244150,26085060,2,0,2,18,278
B0C6R4HZY8,704,300,1256173195000,1456519608000,789982,49089518,10,6,17,54,213
B0C6R6PQ8Z,406,300,1245687503000,1593050880390,63422923,3669439,28,19,28,58,167
B0C6R8FCHT,414,300,1496889346000,1625230694488,11930993,6256114,9,12,11,38,230
B0C6R9N4NM,903,300,1392395592000,1562911738374,47185236,50824692,47,14,30,55,154
B0C6R9QDGN,840,300,1515518652508,1570465138603,22783537,24951705,8,5,4,28,255
B0C6R9QFWY,809,300,1569460757050,1616180586303,9559674,13717324,75,17,17,34,157
B0C6R9SKNL,503,300,1518237047877,1626718220900,113330,36085413,39,16,29,38,178
B0C6R9Y5PC,1313,300,1603087847120,1628622592279,46058049,33365568,33,15,20,32,200
B0C6RK85W2,370,300,1663446510844,1680043451068,22260271,59021080,36,15,14,33,202
B0C6RWK1QQ,2080,300,1472050417000,1553363174517,45684928,12069017,23,16,18,40,203
B0C6SGWVR9,673,300,1540489516550,1605676452676,52723514,53856668,25,13,7,31,224
B0C6SNT3BF,431,300,1658272858693,1678418905529,12598413,59278758,3,2,5,13,277
B0C6SPGNXD,522,300,1555496569656,1610924914197,32022643,622515,46,16,9,19,210
B0C6SWXBXV,5698,300,1510515113673,1525357423358,47695722,31679848,26,18,28,37,191
B0C6T4HPLM,1214,300,1569526372053,1617811487747,37555431,23969948,32,21,15,26,206
B0C6T4KDJR,2547,300,1458009443000,1505139386399,30373424,30374026,7,4,2,18,269
B0C6TBBXZS,933,300,1626118894302,1653263557774,1255998,33244286,9,6,8,9,268
B0C6TK4H39,329,300,1593450596120,1679694046775,27348217,52699291,30,20,26,51,173
B0C6TZGRMF,472,300,1635172822573,1664905422947,86331,31203313,23,17,15,36,209
B0C6V27S6N,3585,300,1240162901000,1384199451000,7551270,486231,17,18,23,45,197
B0C6V3PJQH,8196,300,1413305687000,1430995432000,15496145,2561321,16,9,14,24,237
B0C6V3W4CG,11235,300,1499523129844,1514582050331,21374042,8708671,11,12,19,44,214
B0C6V4JJ3K,323,300,1168281415000,1651282764985,53890874,6451355,24,26,26,49,175
B0C6V4PDNY,340,300,1432996796000,1576719791167,17051435,18394340,8,10,16,29,237
B0C6V5NLWZ,417,300,1313525336000,1611431728088,13343184,9544038,11,2,14,45,228
B0C6V67D18,682,300,1513894708446,1588980439991,27965713,63432333,7,6,11,21,255
B0C6VCTLT4,2688,300,1435598417000,1486993758000,8636329,912681,12,6,10,41,231
B0C6VGTXZ6,758,300,1614433972825,1625627485319,62313434,62312925,2,0,3,4,291
B0C6VMJRJY,578,300,1290490732000,1516727225467,11305320,58831647,69,16,24,47,144
B0C6VVNW9Q,311,300,1423680379000,1655149101829,15493339,54557494,25,16,30,54,175
B0C6W9QDN7,887,300,1555036940940,1599078739693,46140962,54501095,2,1,2,16,279
B0C6X3YQS3,596,300,1491082906000,1551449052412,18323261,12252979,6,4,9,22,259
B0C6X4GKVV,369,300,1489163058000,1666633461907,61755059,62333029,21,2,7,10,260
B0C6X63Y3W,401,300,1640901246386,1674495325922,49478102,46854381,16,8,18,21,237
B0C6XDSG6T,515,300,1532173867006,1642021903531,58200047,29098335,43,20,31,29,177
B0C6XH1ZYN,377,300,1617771779879,1668565565935,12424278,57830664,71,45,31,32,121
B0C6XH4HV6,464,300,1597865816110,1640587879530,12034471,47218209,26,10,12,33,219
B0C6XH535S,1717,300,1575059559896,1596568306513,61132891,53521767,61,45,37,35,122
B0C6Y148XD,1165,300,1512860287560,1561655400491,34009892,40790240,14,8,12,29,237
B0C6Y9QSJW,435,300,1669004450605,1679437679835,16139040,56663119,6,6,3,8,277
B0C6YFL7GV,453,300,1655241011904,1674462942530,17421125,7510983,23,11,8,17,241
B0C6YHXWFB,1216,300,1387343731000,1502312000206,42506629,54031560,13,9,16,42,220
B0C6YKGBYR,573,300,1540775287349,1595185495998,51284061,54466378,39,12,16,35,198
B0C6YM7LHP,391,300,1339738833000,1600428748173,56052132,56052353,20,12,27,32,209
B0C6YMFQ39,1505,300,1558050490268,1577587009383,56137837,56138097,23,8,18,32,219
B0C6YMR4XR,364,300,1511206790538,1664660674386,5124792,43233681,29,14,28,21,208
B0C6YMRVPP,394,300,1321992929000,1581919121889,25212551,10100889,20,11,18,37,214
