asin,reference_n,reference_mean,reference_count_1,reference_prob_1,reference_count_2,reference_prob_2,reference_count_3,reference_prob_3,reference_count_4,reference_prob_4,reference_count_5,reference_prob_5,loo_domain_n,loo_domain_mean,loo_domain_count_1,loo_domain_prob_1,loo_domain_count_2,loo_domain_prob_2,loo_domain_count_3,loo_domain_prob_3,loo_domain_count_4,loo_domain_prob_4,loo_domain_count_5,loo_domain_prob_5
B0BLV5NMSG,120,4.016666666666667,8,0.06666666666666667,8,0.06666666666666667,17,0.14166666666666666,28,0.23333333333333334,59,0.49166666666666664,3749520,4.319283801659946,278009,0.07414522392199535,157977,0.042132592971900404,236993,0.06320622372997077,492406,0.13132507627643006,2584135,0.6891908830997034
B0BLV8B46W,120,4.633333333333334,5,0.041666666666666664,1,0.008333333333333333,3,0.025,15,0.125,96,0.8,3749520,4.319264065800422,278012,0.07414602402440845,157984,0.04213445987753099,237007,0.06320995754123195,492419,0.13132854338688685,2584098,0.6891810151699418
B0BLVF447J,120,4.15,14,0.11666666666666667,4,0.03333333333333333,4,0.03333333333333333,26,0.21666666666666667,72,0.6,3749520,4.319279534447076,278003,0.07414362371716914,157981,0.04213365977511788,237006,0.06320969084042757,492408,0.1313256096780388,2584122,0.6891874159892466
B0BLVJCM7P,120,4.383333333333334,7,0.058333333333333334,2,0.016666666666666666,10,0.08333333333333333,20,0.16666666666666666,81,0.675,3749520,4.319272066824554,278010,0.07414549062279972,157983,0.04213419317672662,237000,0.06320809063560136,492414,0.131327209882865,2584113,0.6891850156820073
B0BLVKZ9ZR,120,4.208333333333333,8,0.06666666666666667,6,0.05,12,0.1,21,0.175,73,0.6083333333333333,3749520,4.319277667541446,278009,0.07414522392199535,157979,0.04213312637350914,236998,0.06320755723399261,492413,0.13132694318206065,2584121,0.6891871492884423
B0BLVPVLHS,120,3.658333333333333,15,0.125,15,0.125,21,0.175,14,0.11666666666666667,55,0.4583333333333333,3749520,4.319295269794534,278002,0.07414335701636476,157970,0.042130726066269816,236989,0.0632051569267533,492420,0.13132881008769123,2584139,0.6891919499029209
B0BLVVZ41P,120,4.408333333333333,9,0.075,3,0.025,5,0.041666666666666664,16,0.13333333333333333,87,0.725,3749520,4.31927126672214,278008,0.07414495722119098,157982,0.04213392647592225,237005,0.0632094241396232,492418,0.1313282766860825,2584107,0.6891834154771811
B0BLW326CN,120,3.7666666666666666,20,0.16666666666666666,9,0.075,12,0.1,17,0.14166666666666666,62,0.5166666666666667,3749520,4.319291802684077,277997,0.07414202351234292,157976,0.04213232627109603,236998,0.06320755723399261,492417,0.1313280099852781,2584132,0.6891900829972903
B0BLW3KS2H,120,4.633333333333334,5,0.041666666666666664,2,0.016666666666666666,2,0.016666666666666666,14,0.11666666666666667,97,0.8083333333333333,3749520,4.319264065800422,278012,0.07414602402440845,157983,0.04213419317672662,237008,0.06321022424203632,492420,0.13132881008769123,2584097,0.6891807484691373
B0BLW8GT8L,120,4.5,6,0.05,5,0.041666666666666664,8,0.06666666666666667,5,0.041666666666666664,96,0.8,3749520,4.319268333013293,278011,0.0741457573236041,157980,0.04213339307431351,237002,0.0632086240372101,492429,0.13133121039493056,2584098,0.6891810151699418
B0BLW8PQGS,120,4.141666666666667,12,0.1,4,0.03333333333333333,11,0.09166666666666666,21,0.175,72,0.6,3749520,4.31927980114788,278005,0.07414415711877786,157981,0.04213365977511788,236999,0.06320782393479699,492413,0.13132694318206065,2584122,0.6891874159892466
B0BLW8RMZG,120,4.783333333333333,2,0.016666666666666666,2,0.016666666666666666,3,0.025,6,0.05,107,0.8916666666666667,3749520,4.319259265185944,278015,0.07414682412682157,157983,0.04213419317672662,237007,0.06320995754123195,492428,0.13133094369412618,2584087,0.6891780814610937
B0BLWFPCCB,120,4.25,12,0.1,6,0.05,6,0.05,12,0.1,84,0.7,3749520,4.319276334037424,278005,0.07414415711877786,157979,0.04213312637350914,237004,0.06320915743881883,492422,0.13132934348929998,2584110,0.6891842155795942
B0BLWH6PXD,120,4.458333333333333,4,0.03333333333333333,5,0.041666666666666664,9,0.075,16,0.13333333333333333,86,0.7166666666666667,3749520,4.3192696665173145,278013,0.07414629072521282,157980,0.04213339307431351,237001,0.06320835733640573,492418,0.1313282766860825,2584108,0.6891836821779854
B0BLX8CDLN,120,4.708333333333333,4,0.03333333333333333,3,0.025,2,0.016666666666666666,6,0.05,105,0.875,3749520,4.319261665493183,278013,0.07414629072521282,157982,0.04213392647592225,237008,0.06321022424203632,492428,0.13133094369412618,2584089,0.6891786148627024
B0BLXCTBGQ,120,3.8333333333333335,22,0.18333333333333332,9,0.075,6,0.05,13,0.10833333333333334,70,0.5833333333333334,3749520,4.319289669077642,277995,0.07414149011073418,157976,0.04213232627109603,237004,0.06320915743881883,492421,0.1313290767884956,2584124,0.6891879493908554
B0BLXD4CSY,120,4.675,0,0.0,2,0.016666666666666666,3,0.025,27,0.225,88,0.7333333333333333,3749520,4.319262732296401,278017,0.07414735752843031,157983,0.04213419317672662,237007,0.06320995754123195,492407,0.13132534297723442,2584106,0.6891831487763768
B0BLXFDP38,120,4.166666666666667,8,0.06666666666666667,7,0.058333333333333334,11,0.09166666666666666,25,0.20833333333333334,69,0.575,3749520,4.319279001045468,278009,0.07414522392199535,157978,0.042132859672704775,236999,0.06320782393479699,492409,0.13132587637884316,2584125,0.6891882160916597
B0BLXGRJQT,120,4.475,5,0.041666666666666664,2,0.016666666666666666,9,0.075,19,0.15833333333333333,85,0.7083333333333334,3749520,4.319269133115705,278012,0.07414602402440845,157983,0.04213419317672662,237001,0.06320835733640573,492415,0.1313274765836694,2584109,0.6891839488787899
B0BLXHNSZD,120,4.458333333333333,5,0.041666666666666664,7,0.058333333333333334,6,0.05,12,0.1,90,0.75,3749520,4.3192696665173145,278012,0.07414602402440845,157978,0.042132859672704775,237004,0.06320915743881883,492422,0.13132934348929998,2584104,0.689182615374768
B0BLXHSKTY,120,3.3666666666666667,32,0.26666666666666666,13,0.10833333333333334,8,0.06666666666666667,13,0.10833333333333334,54,0.45,3749520,4.319304604322687,277985,0.07413882310269047,157972,0.04213125946787855,237002,0.0632086240372101,492421,0.1313290767884956,2584140,0.6891922166037253
B0BLXP9PK4,120,4.25,7,0.058333333333333334,4,0.03333333333333333,12,0.1,26,0.21666666666666667,71,0.5916666666666667,3749520,4.319276334037424,278010,0.07414549062279972,157981,0.04213365977511788,236998,0.06320755723399261,492408,0.1313256096780388,2584123,0.689187682690051
B0BLXQDZH9,120,4.633333333333334,5,0.041666666666666664,3,0.025,3,0.025,9,0.075,100,0.8333333333333334,3749520,4.319264065800422,278012,0.07414602402440845,157982,0.04213392647592225,237007,0.06320995754123195,492425,0.13133014359171308,2584094,0.6891799483667242
B0BLXTLH4X,120,4.591666666666667,0,0.0,4,0.03333333333333333,9,0.075,19,0.15833333333333333,88,0.7333333333333333,3749520,4.319265399304444,278017,0.07414735752843031,157981,0.04213365977511788,237001,0.06320835733640573,492415,0.1313274765836694,2584106,0.6891831487763768
B0BLXVD952,120,4.266666666666667,8,0.06666666666666667,5,0.041666666666666664,9,0.075,23,0.19166666666666668,75,0.625,3749520,4.319275800635815,278009,0.07414522392199535,157980,0.04213339307431351,237001,0.06320835733640573,492411,0.1313264097804519,2584119,0.6891866158868335
B0BLXVK6QX,120,4.5,3,0.025,5,0.041666666666666664,9,0.075,15,0.125,88,0.7333333333333333,3749520,4.319268333013293,278014,0.0741465574260172,157980,0.04213339307431351,237001,0.06320835733640573,492419,0.13132854338688685,2584106,0.6891831487763768
B0BLXWCBT4,120,4.675,2,0.016666666666666666,4,0.03333333333333333,5,0.041666666666666664,9,0.075,100,0.8333333333333334,3749520,4.319262732296401,278015,0.07414682412682157,157981,0.04213365977511788,237005,0.0632094241396232,492425,0.13133014359171308,2584094,0.6891799483667242
B0BLXX3YPM,120,4.366666666666666,8,0.06666666666666667,7,0.058333333333333334,5,0.041666666666666664,13,0.10833333333333334,87,0.725,3749520,4.319272600226162,278009,0.07414522392199535,157978,0.042132859672704775,237005,0.0632094241396232,492421,0.1313290767884956,2584107,0.6891834154771811
B0BLYNP4X4,120,4.258333333333334,16,0.13333333333333333,3,0.025,2,0.016666666666666666,12,0.1,87,0.725,3749520,4.319276067336619,278001,0.07414309031556039,157982,0.04213392647592225,237008,0.06321022424203632,492422,0.13132934348929998,2584107,0.6891834154771811
B0BLYTY6L9,120,4.583333333333333,5,0.041666666666666664,1,0.008333333333333333,2,0.016666666666666666,23,0.19166666666666668,89,0.7416666666666667,3749520,4.319265666005249,278012,0.07414602402440845,157984,0.04213445987753099,237008,0.06321022424203632,492411,0.1313264097804519,2584105,0.6891828820755723
B0BLYYXHRT,120,4.533333333333333,4,0.03333333333333333,3,0.025,8,0.06666666666666667,15,0.125,90,0.75,3749520,4.319267266210075,278013,0.07414629072521282,157982,0.04213392647592225,237002,0.0632086240372101,492419,0.13132854338688685,2584104,0.689182615374768
B0BLZ26DTM,120,4.508333333333334,4,0.03333333333333333,4,0.03333333333333333,8,0.06666666666666667,15,0.125,89,0.7416666666666667,3749520,4.319268066312488,278013,0.07414629072521282,157981,0.04213365977511788,237002,0.0632086240372101,492419,0.13132854338688685,2584105,0.6891828820755723
B0BLZ3H99Z,120,4.625,5,0.041666666666666664,2,0.016666666666666666,2,0.016666666666666666,15,0.125,96,0.8,3749520,4.319264332501227,278012,0.07414602402440845,157983,0.04213419317672662,237008,0.06321022424203632,492419,0.13132854338688685,2584098,0.6891810151699418
B0BLZ3NY4T,120,4.566666666666666,7,0.058333333333333334,0,0.0,2,0.016666666666666666,20,0.16666666666666666,91,0.7583333333333333,3749520,4.319266199406857,278010,0.07414549062279972,157985,0.04213472657833536,237008,0.06321022424203632,492414,0.131327209882865,2584103,0.6891823486739636
B0BLZ3ZW2D,120,4.083333333333333,13,0.10833333333333334,7,0.058333333333333334,10,0.08333333333333333,17,0.14166666666666666,73,0.6083333333333333,3749520,4.31928166805351,278004,0.07414389041797351,157978,0.042132859672704775,237000,0.06320809063560136,492417,0.1313280099852781,2584121,0.6891871492884423
B0BLZ5ZY42,120,4.683333333333334,3,0.025,1,0.008333333333333333,6,0.05,11,0.09166666666666666,99,0.825,3749520,4.319262465595596,278014,0.0741465574260172,157984,0.04213445987753099,237004,0.06320915743881883,492423,0.13132961019010433,2584095,0.6891802150675287
B0BLZ7H3WC,120,4.508333333333334,6,0.05,2,0.016666666666666666,8,0.06666666666666667,13,0.10833333333333334,91,0.7583333333333333,3749520,4.319268066312488,278011,0.0741457573236041,157983,0.04213419317672662,237002,0.0632086240372101,492421,0.1313290767884956,2584103,0.6891823486739636
B0BLZ7S2HW,120,4.058333333333334,8,0.06666666666666667,8,0.06666666666666667,20,0.16666666666666666,17,0.14166666666666666,67,0.5583333333333333,3749520,4.319282468155924,278009,0.07414522392199535,157977,0.042132592971900404,236990,0.06320542362755766,492417,0.1313280099852781,2584127,0.6891887494932685
B0BLZKZ5P5,120,4.575,9,0.075,1,0.008333333333333333,2,0.016666666666666666,8,0.06666666666666667,100,0.8333333333333334,3749520,4.319265932706053,278008,0.07414495722119098,157984,0.04213445987753099,237008,0.06321022424203632,492426,0.13133041029251744,2584094,0.6891799483667242
B0BLZNKR8M,120,4.708333333333333,1,0.008333333333333333,3,0.025,5,0.041666666666666664,12,0.1,99,0.825,3749520,4.319261665493183,278016,0.07414709082762594,157982,0.04213392647592225,237005,0.0632094241396232,492422,0.13132934348929998,2584095,0.6891802150675287
B0BLZNQMCH,120,4.741666666666666,3,0.025,1,0.008333333333333333,2,0.016666666666666666,12,0.1,102,0.85,3749520,4.319260598689966,278014,0.0741465574260172,157984,0.04213445987753099,237008,0.06321022424203632,492422,0.13132934348929998,2584092,0.6891794149651156
B0BLZPKSZ4,120,4.416666666666667,3,0.025,8,0.06666666666666667,6,0.05,22,0.18333333333333332,81,0.675,3749520,4.319271000021336,278014,0.0741465574260172,157977,0.042132592971900404,237004,0.06320915743881883,492412,0.13132667648125626,2584113,0.6891850156820073
B0BLZQKH42,120,4.425,6,0.05,5,0.041666666666666664,8,0.06666666666666667,14,0.11666666666666667,87,0.725,3749520,4.319270733320532,278011,0.0741457573236041,157980,0.04213339307431351,237002,0.0632086240372101,492420,0.13132881008769123,2584107,0.6891834154771811
B0BLZRVCYZ,120,4.133333333333334,12,0.1,8,0.06666666666666667,7,0.058333333333333334,18,0.15,75,0.625,3749520,4.319280067848685,278005,0.07414415711877786,157977,0.042132592971900404,237003,0.06320889073801447,492416,0.13132774328447375,2584119,0.6891866158868335
B0BLZTW4K3,120,3.5416666666666665,32,0.26666666666666666,8,0.06666666666666667,9,0.075,5,0.041666666666666664,66,0.55,3749520,4.319299003605795,277985,0.07413882310269047,157977,0.042132592971900404,237001,0.06320835733640573,492429,0.13133121039493056,2584128,0.6891890161940728
B0BLZW3WVR,120,4.025,17,0.14166666666666666,6,0.05,8,0.06666666666666667,15,0.125,74,0.6166666666666667,3749520,4.319283534959141,278000,0.07414282361475602,157979,0.04213312637350914,237002,0.0632086240372101,492419,0.13132854338688685,2584120,0.6891868825876379
B0BM1KSJT3,120,4.241666666666666,12,0.1,8,0.06666666666666667,5,0.041666666666666664,9,0.075,86,0.7166666666666667,3749520,4.3192766007382275,278005,0.07414415711877786,157977,0.042132592971900404,237005,0.0632094241396232,492425,0.13133014359171308,2584108,0.6891836821779854
B0BM32M8FT,120,4.483333333333333,5,0.041666666666666664,3,0.025,9,0.075,15,0.125,88,0.7333333333333333,3749520,4.319268866414901,278012,0.07414602402440845,157982,0.04213392647592225,237001,0.06320835733640573,492419,0.13132854338688685,2584106,0.6891831487763768
B0BM36W2SR,120,4.425,5,0.041666666666666664,5,0.041666666666666664,7,0.058333333333333334,20,0.16666666666666666,83,0.6916666666666667,3749520,4.319270733320532,278012,0.07414602402440845,157980,0.04213339307431351,237003,0.06320889073801447,492414,0.131327209882865,2584111,0.6891844822803985
B0BM397S3D,120,4.516666666666667,5,0.041666666666666664,3,0.025,6,0.05,17,0.14166666666666666,89,0.7416666666666667,3749520,4.3192677996116835,278012,0.07414602402440845,157982,0.04213392647592225,237004,0.06320915743881883,492417,0.1313280099852781,2584105,0.6891828820755723
B0BM3CZ9CS,120,4.55,5,0.041666666666666664,1,0.008333333333333333,11,0.09166666666666666,9,0.075,94,0.7833333333333333,3749520,4.319266732808466,278012,0.07414602402440845,157984,0.04213445987753099,236999,0.06320782393479699,492425,0.13133014359171308,2584100,0.6891815485715505
B0BM3FNW3J,120,4.583333333333333,3,0.025,7,0.058333333333333334,4,0.03333333333333333,9,0.075,97,0.8083333333333333,3749520,4.319265666005249,278014,0.0741465574260172,157978,0.042132859672704775,237006,0.06320969084042757,492425,0.13133014359171308,2584097,0.6891807484691373
B0BM3FPLJP,120,4.591666666666667,5,0.041666666666666664,3,0.025,4,0.03333333333333333,12,0.1,96,0.8,3749520,4.319265399304444,278012,0.07414602402440845,157982,0.04213392647592225,237006,0.06320969084042757,492422,0.13132934348929998,2584098,0.6891810151699418
B0BM3FQ472,120,4.558333333333334,5,0.041666666666666664,2,0.016666666666666666,5,0.041666666666666664,17,0.14166666666666666,91,0.7583333333333333,3749520,4.319266466107662,278012,0.07414602402440845,157983,0.04213419317672662,237005,0.0632094241396232,492417,0.1313280099852781,2584103,0.6891823486739636
B0BM3GJ9V9,120,4.85,1,0.008333333333333333,0,0.0,1,0.008333333333333333,12,0.1,106,0.8833333333333333,3749520,4.3192571315795085,278016,0.07414709082762594,157985,0.04213472657833536,237009,0.06321049094284069,492422,0.13132934348929998,2584088,0.689178348161898
B0BM3GW8BZ,120,4.691666666666666,1,0.008333333333333333,2,0.016666666666666666,4,0.03333333333333333,19,0.15833333333333333,94,0.7833333333333333,3749520,4.3192621988947915,278016,0.07414709082762594,157983,0.04213419317672662,237006,0.06320969084042757,492415,0.1313274765836694,2584100,0.6891815485715505
B0BM3HMDY5,120,4.0,16,0.13333333333333333,8,0.06666666666666667,8,0.06666666666666667,16,0.13333333333333333,72,0.6,3749520,4.319284335061554,278001,0.07414309031556039,157977,0.042132592971900404,237002,0.0632086240372101,492418,0.1313282766860825,2584122,0.6891874159892466
B0BM3HNZ8D,120,4.066666666666666,15,0.125,9,0.075,7,0.058333333333333334,11,0.09166666666666666,78,0.65,3749520,4.3192822014551195,278002,0.07414335701636476,157976,0.04213232627109603,237003,0.06320889073801447,492423,0.13132961019010433,2584116,0.6891858157844204
B0BM3JPD2W,120,4.825,2,0.016666666666666666,0,0.0,2,0.016666666666666666,9,0.075,107,0.8916666666666667,3749520,4.319257931681922,278015,0.07414682412682157,157985,0.04213472657833536,237008,0.06321022424203632,492425,0.13133014359171308,2584087,0.6891780814610937
B0BM3NVZ6T,120,4.191666666666666,14,0.11666666666666667,2,0.016666666666666666,6,0.05,23,0.19166666666666668,75,0.625,3749520,4.319278200943054,278003,0.07414362371716914,157983,0.04213419317672662,237004,0.06320915743881883,492411,0.1313264097804519,2584119,0.6891866158868335
B0BM3PBQ9P,120,4.608333333333333,4,0.03333333333333333,0,0.0,8,0.06666666666666667,15,0.125,93,0.775,3749520,4.319264865902835,278013,0.07414629072521282,157985,0.04213472657833536,237002,0.0632086240372101,492419,0.13132854338688685,2584101,0.6891818152723549
B0BM3PT42T,120,4.391666666666667,5,0.041666666666666664,6,0.05,8,0.06666666666666667,19,0.15833333333333333,82,0.6833333333333333,3749520,4.319271800123749,278012,0.07414602402440845,157979,0.04213312637350914,237002,0.0632086240372101,492415,0.1313274765836694,2584112,0.689184748981203
B0BM3RCJFD,120,3.5166666666666666,23,0.19166666666666668,13,0.10833333333333334,17,0.14166666666666666,13,0.10833333333333334,54,0.45,3749520,4.3192998037082075,277994,0.0741412234099298,157972,0.04213125946787855,236993,0.06320622372997077,492421,0.1313290767884956,2584140,0.6891922166037253
B0BM4D9VWH,120,3.8666666666666667,13,0.10833333333333334,10,0.08333333333333333,14,0.11666666666666667,26,0.21666666666666667,57,0.475,3749520,4.319288602274424,278004,0.07414389041797351,157975,0.04213205957029166,236996,0.06320702383238389,492408,0.1313256096780388,2584137,0.6891914165013122
B0BM4GG1LY,120,4.783333333333333,2,0.016666666666666666,2,0.016666666666666666,4,0.03333333333333333,4,0.03333333333333333,108,0.9,3749520,4.319259265185944,278015,0.07414682412682157,157983,0.04213419317672662,237006,0.06320969084042757,492430,0.13133147709573492,2584086,0.6891778147602893
B0BM4P25B7,120,4.55,1,0.008333333333333333,1,0.008333333333333333,13,0.10833333333333334,21,0.175,84,0.7,3749520,4.319266732808466,278016,0.07414709082762594,157984,0.04213445987753099,236997,0.06320729053318824,492413,0.13132694318206065,2584110,0.6891842155795942
B0BM4VVLXR,120,3.45,27,0.225,9,0.075,15,0.125,21,0.175,48,0.4,3749520,4.319301937314643,277990,0.07414015660671233,157976,0.04213232627109603,236995,0.06320675713157951,492413,0.13132694318206065,2584146,0.6891938168085515
B0BM4XMF7X,120,4.391666666666667,5,0.041666666666666664,6,0.05,8,0.06666666666666667,19,0.15833333333333333,82,0.6833333333333333,3749520,4.319271800123749,278012,0.07414602402440845,157979,0.04213312637350914,237002,0.0632086240372101,492415,0.1313274765836694,2584112,0.689184748981203
B0BM4XRZV1,120,4.133333333333334,15,0.125,5,0.041666666666666664,8,0.06666666666666667,13,0.10833333333333334,79,0.6583333333333333,3749520,4.319280067848685,278002,0.07414335701636476,157980,0.04213339307431351,237002,0.0632086240372101,492421,0.1313290767884956,2584115,0.6891855490836161
B0BM4YNPQK,120,4.0,15,0.125,10,0.08333333333333333,7,0.058333333333333334,16,0.13333333333333333,72,0.6,3749520,4.319284335061554,278002,0.07414335701636476,157975,0.04213205957029166,237003,0.06320889073801447,492418,0.1313282766860825,2584122,0.6891874159892466
B0BM52J9MR,120,4.2,7,0.058333333333333334,6,0.05,13,0.10833333333333334,24,0.2,70,0.5833333333333334,3749520,4.319277934242249,278010,0.07414549062279972,157979,0.04213312637350914,236997,0.06320729053318824,492410,0.13132614307964752,2584124,0.6891879493908554
B0BM52JB2T,120,4.833333333333333,4,0.03333333333333333,0,0.0,1,0.008333333333333333,2,0.016666666666666666,113,0.9416666666666667,3749520,4.319257664981118,278013,0.07414629072521282,157985,0.04213472657833536,237009,0.06321049094284069,492432,0.13133201049734367,2584081,0.6891764812562675
B0BM53ZFSN,120,4.066666666666666,18,0.15,7,0.058333333333333334,4,0.03333333333333333,11,0.09166666666666666,80,0.6666666666666666,3749520,4.3192822014551195,277999,0.07414255691395165,157978,0.042132859672704775,237006,0.06320969084042757,492423,0.13132961019010433,2584114,0.6891852823828116
B0BM556R9Z,120,4.85,0,0.0,2,0.016666666666666666,1,0.008333333333333333,10,0.08333333333333333,107,0.8916666666666667,3749520,4.3192571315795085,278017,0.07414735752843031,157983,0.04213419317672662,237009,0.06321049094284069,492424,0.1313298768909087,2584087,0.6891780814610937
B0BM57RDMF,120,4.233333333333333,8,0.06666666666666667,4,0.03333333333333333,13,0.10833333333333334,22,0.18333333333333332,73,0.6083333333333333,3749520,4.319276867439032,278009,0.07414522392199535,157981,0.04213365977511788,236997,0.06320729053318824,492412,0.13132667648125626,2584121,0.6891871492884423
B0BM5GW5CL,120,4.333333333333333,9,0.075,5,0.041666666666666664,8,0.06666666666666667,13,0.10833333333333334,85,0.7083333333333334,3749520,4.31927366702938,278008,0.07414495722119098,157980,0.04213339307431351,237002,0.0632086240372101,492421,0.1313290767884956,2584109,0.6891839488787899
B0BM5L6ZKJ,120,3.2666666666666666,36,0.3,11,0.09166666666666666,9,0.075,13,0.10833333333333334,51,0.425,3749520,4.319307804732339,277981,0.074137756299473,157974,0.042131792869487296,237001,0.06320835733640573,492421,0.1313290767884956,2584143,0.6891930167061384
B0BM5N5TQG,120,4.425,6,0.05,6,0.05,6,0.05,15,0.125,87,0.725,3749520,4.319270733320532,278011,0.0741457573236041,157979,0.04213312637350914,237004,0.06320915743881883,492419,0.13132854338688685,2584107,0.6891834154771811
B0BM5RYVH9,120,4.35,3,0.025,3,0.025,17,0.14166666666666666,23,0.19166666666666668,74,0.6166666666666667,3749520,4.319273133627771,278014,0.0741465574260172,157982,0.04213392647592225,236993,0.06320622372997077,492411,0.1313264097804519,2584120,0.6891868825876379
B0BM5VF7BR,120,4.158333333333333,12,0.1,6,0.05,8,0.06666666666666667,19,0.15833333333333333,75,0.625,3749520,4.319279267746271,278005,0.07414415711877786,157979,0.04213312637350914,237002,0.0632086240372101,492415,0.1313274765836694,2584119,0.6891866158868335
B0BM67KR15,120,4.183333333333334,16,0.13333333333333333,5,0.041666666666666664,7,0.058333333333333334,5,0.041666666666666664,87,0.725,3749520,4.3192784676438585,278001,0.07414309031556039,157980,0.04213339307431351,237003,0.06320889073801447,492429,0.13133121039493056,2584107,0.6891834154771811
B0BM6FRDPS,120,4.083333333333333,10,0.08333333333333333,5,0.041666666666666664,15,0.125,25,0.20833333333333334,65,0.5416666666666666,3749520,4.31928166805351,278007,0.07414469052038661,157980,0.04213339307431351,236995,0.06320675713157951,492409,0.13132587637884316,2584129,0.6891892828948772
B0BM6P7ZB6,120,4.341666666666667,5,0.041666666666666664,4,0.03333333333333333,7,0.058333333333333334,33,0.275,71,0.5916666666666667,3749520,4.3192734003285755,278012,0.07414602402440845,157981,0.04213365977511788,237003,0.06320889073801447,492401,0.13132374277240821,2584123,0.689187682690051
B0BM867Q32,120,4.8,5,0.041666666666666664,0,0.0,0,0.0,4,0.03333333333333333,111,0.925,3749520,4.319258731784335,278012,0.07414602402440845,157985,0.04213472657833536,237010,0.06321075764364505,492430,0.13133147709573492,2584083,0.6891770146578762
B0BM86RWQ8,120,4.091666666666667,9,0.075,7,0.058333333333333334,11,0.09166666666666666,30,0.25,63,0.525,3749520,4.319281401352707,278008,0.07414495722119098,157978,0.042132859672704775,236999,0.06320782393479699,492404,0.13132454287482132,2584131,0.6891898162964859
B0BM87M6GK,120,4.533333333333333,2,0.016666666666666666,4,0.03333333333333333,10,0.08333333333333333,16,0.13333333333333333,88,0.7333333333333333,3749520,4.319267266210075,278015,0.07414682412682157,157981,0.04213365977511788,237000,0.06320809063560136,492418,0.1313282766860825,2584106,0.6891831487763768
B0BM89PWWJ,120,4.333333333333333,2,0.016666666666666666,8,0.06666666666666667,14,0.11666666666666667,20,0.16666666666666666,76,0.6333333333333333,3749520,4.31927366702938,278015,0.07414682412682157,157977,0.042132592971900404,236996,0.06320702383238389,492414,0.131327209882865,2584118,0.6891863491860292
B0BM8NCH1W,120,4.441666666666666,7,0.058333333333333334,4,0.03333333333333333,6,0.05,15,0.125,88,0.7333333333333333,3749520,4.319270199918923,278010,0.07414549062279972,157981,0.04213365977511788,237004,0.06320915743881883,492419,0.13132854338688685,2584106,0.6891831487763768
B0BM8TRHRC,120,4.775,2,0.016666666666666666,2,0.016666666666666666,2,0.016666666666666666,9,0.075,105,0.875,3749520,4.319259531886749,278015,0.07414682412682157,157983,0.04213419317672662,237008,0.06321022424203632,492425,0.13133014359171308,2584089,0.6891786148627024
B0BM8ZG4X1,120,4.191666666666666,14,0.11666666666666667,3,0.025,7,0.058333333333333334,18,0.15,78,0.65,3749520,4.319278200943054,278003,0.07414362371716914,157982,0.04213392647592225,237003,0.06320889073801447,492416,0.13132774328447375,2584116,0.6891858157844204
B0BM985PQN,120,4.666666666666667,6,0.05,0,0.0,1,0.008333333333333333,14,0.11666666666666667,99,0.825,3749520,4.319262998997205,278011,0.0741457573236041,157985,0.04213472657833536,237009,0.06321049094284069,492420,0.13132881008769123,2584095,0.6891802150675287
B0BM985YW5,120,3.8916666666666666,17,0.14166666666666666,7,0.058333333333333334,13,0.10833333333333334,18,0.15,65,0.5416666666666666,3749520,4.319287802172012,278000,0.07414282361475602,157978,0.042132859672704775,236997,0.06320729053318824,492416,0.13132774328447375,2584129,0.6891892828948772
B0BM9BHMMN,120,4.266666666666667,9,0.075,9,0.075,7,0.058333333333333334,11,0.09166666666666666,84,0.7,3749520,4.319275800635815,278008,0.07414495722119098,157976,0.04213232627109603,237003,0.06320889073801447,492423,0.13132961019010433,2584110,0.6891842155795942
B0BM9GV7WS,120,4.558333333333334,2,0.016666666666666666,1,0.008333333333333333,12,0.1,18,0.15,87,0.725,3749520,4.319266466107662,278015,0.07414682412682157,157984,0.04213445987753099,236998,0.06320755723399261,492416,0.13132774328447375,2584107,0.6891834154771811
B0BM9JNCMV,120,4.75,0,0.0,4,0.03333333333333333,5,0.041666666666666664,8,0.06666666666666667,103,0.8583333333333333,3749520,4.319260331989161,278017,0.07414735752843031,157981,0.04213365977511788,237005,0.0632094241396232,492426,0.13133041029251744,2584091,0.6891791482643111
B0BM9KKSZV,120,4.133333333333334,14,0.11666666666666667,10,0.08333333333333333,2,0.016666666666666666,14,0.11666666666666667,80,0.6666666666666666,3749520,4.319280067848685,278003,0.07414362371716914,157975,0.04213205957029166,237008,0.06321022424203632,492420,0.13132881008769123,2584114,0.6891852823828116
B0BM9MW4TW,120,4.741666666666666,3,0.025,1,0.008333333333333333,3,0.025,10,0.08333333333333333,103,0.8583333333333333,3749520,4.319260598689966,278014,0.0741465574260172,157984,0.04213445987753099,237007,0.06320995754123195,492424,0.1313298768909087,2584091,0.6891791482643111
B0BM9XLFWM,120,4.466666666666667,6,0.05,6,0.05,6,0.05,10,0.08333333333333333,92,0.7666666666666667,3749520,4.31926939981651,278011,0.0741457573236041,157979,0.04213312637350914,237004,0.06320915743881883,492424,0.1313298768909087,2584102,0.6891820819731592
B0BMB35F12,120,4.791666666666667,0,0.0,3,0.025,0,0.0,16,0.13333333333333333,101,0.8416666666666667,3749520,4.3192589984851395,278017,0.07414735752843031,157982,0.04213392647592225,237010,0.06321075764364505,492418,0.1313282766860825,2584093,0.6891796816659199
